"CAREF","CANO","CACOMP","CACURREF","CANAME","CAADD","CACUST","CAVATNUM","CANOVAT","CASALEREP","CASUPP","CAVATREQ","CALNGREF","CACNTRREF","CATRANS","CACUSTTYPE","CADUNS","CATAXID","CABSCC","CACREDCSTAT","CAINTSTAT","CAMPRTNAME","CAMPRTNACE","CAMEMPNUM","CAMPRTTURN","CACUSTSTAT","CAACTION"
"1006982","1006982","NLAAT","EUR","GLASSERVICE BAKI","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","413202206","0","360","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1006989","1006989","NLAAT","EUR","HESLING B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","410562474","0","200","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1006990","1006990","NLAAT","EUR","HAENEN ADMIN BELADVIESB VENLO","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","404091241","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1006992","1006992","NLAAT","EUR","ING BANK AMSTERDAM UOZ AMSTERDAM","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","406623199","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1006994","1006994","NLAAT","EUR","HEUVELMAN IBIS PROJECTEN B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","403134588","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007002","1007002","NLAAT","EUR","K.N.A.G. UTRECHT","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","490493650","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007010","1007010","NLAAT","EUR","KOPAK MEETSMA","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","402908099","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007021","1007021","NLAAT","EUR","MISTER JOB","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","490139178","0","200","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007022","1007022","NLAAT","EUR","MOUNTAIN DESIGN B.V. DEN HAAG","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","402460849","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007023","1007023","NLAAT","EUR","MULTICOPY VEENENDAAL","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","415161421","0","950","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007024","1007024","NLAAT","EUR","MEULENDIJKS DAKWERKEN PROJECTEN B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","412369261","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007026","1007026","NLAAT","EUR","MPS ONVZ ZORGVERZEKERAAR","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","489938209","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007031","1007031","NLAAT","EUR","PMF MACHINEFABR VEENDAM B.V. VEENDAM","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","407997915","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007038","1007038","NLAAT","EUR","REISBUREAU KROEZE B.V. RIJSWIJK","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","489086743","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007040","1007040","NLAAT","EUR","SEA AND SHORE SERVICES","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","413681367","0","200","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007041","1007041","NLAAT","EUR","DEBASIS B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","419371828","0","360","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007044","1007044","NLAAT","EUR","SCHEEPENS REKLAME ADVISEURS B.V. TILBURG","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","412016800","0","360","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007045","1007045","NLAAT","EUR","ROLAMTIC BECKER BENELUX","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","409696119","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007048","1007048","NLAAT","EUR","REMMERWAAL ACCOUNTANS-ADVISEURS B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","412600793","0","200","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007051","1007051","NLAAT","EUR","ROTIM STEENBOUW B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","409850864","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007075","1007075","NLAAT","EUR","TM2 ARCHITECTEN ARNHEM","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","489600661","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007095","1007095","NLAAT","EUR","ALMERE COLLEGE KAMPEN","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","411371417","0","360","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007096","1007096","NLAAT","EUR","ANNA VAN TOOR B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","405171547","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007102","1007102","NLAAT","EUR","MPS BAM INFRA SPECIALE TECHNIEKEN","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","408619653","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007103","1007103","NLAAT","EUR","BAM SPECIALE TECHNIEKEN","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","408619653","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007104","1007104","NLAAT","EUR","BASISSCHOOL DE ACHTBAAN MELICK","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","411510063","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007106","1007106","NLAAT","EUR","MPS BAM INFRA REGIO NOORDOOST WEGEN","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","408469877","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007107","1007107","NLAAT","EUR","BEST PUBLISHING GROUP B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","402956275","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007109","1007109","NLAAT","EUR","BOINK PROJECT   ENERGIEMANAGEMENT B.V.","-","1","18082432","0","0","0","0","en","NL","0","CustomerType.Party","386848209","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007112","1007112","NLAAT","EUR","BUN SUPERMARKTEN FIL 8586 B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","409313640","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007113","1007113","NLAAT","EUR","BT GROEP B.V. OISTERWIJK","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","387107100","0","200","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007122","1007122","NLAAT","EUR","DURA VERMEER BOUW AMSTERDAM B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","417709813","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007126","1007126","NLAAT","EUR","EURAILSCOUT B.V. AMERSFOORT","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","406330514","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007130","1007130","NLAAT","EUR","FACILITY KWADRAAT HOLDING B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","407075287","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007133","1007133","NLAAT","EUR","FROCONSUR B.V. LEEUWARDEN","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","489653188","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007134","1007134","NLAAT","EUR","FROQ BRAND SERVICES B.V. UTRECHT","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","414837729","0","360","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007137","1007137","NLAAT","EUR","MPS GEMEENTE KATWIJK KATWIJK","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","408306087","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007140","1007140","NLAAT","EUR","GEMEENTE OSS","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","419690037","0","360","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007141","1007141","NLAAT","EUR","MPS GGD HOLLANDS NOORDEN","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","489666275","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007146","1007146","NLAAT","EUR","HOOGE HEEM BEJ CENTRUM HET GROOTEGAST","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","411314169","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007147","1007147","NLAAT","EUR","HORNES ASSURANTIEN GOUDA","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","406201160","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007148","1007148","NLAAT","EUR","HOMIJ B.V. NIEUWEGEIN","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","406244087","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007149","1007149","NLAAT","EUR","HYPOTHEEK VISIE BOLLENSTREEK","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","402277292","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007150","1007150","NLAAT","EUR","HYPOTHEEK VISIE UDEN B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","489910353","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007152","1007152","NLAAT","EUR","ING BANK N.V. 123 OOSTERHOUT","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","406623199","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007153","1007153","NLAAT","EUR","ING ASSURATIEKANTOREN NEDERLAND B.V. DEN BOSCH","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","405914532","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007157","1007157","NLAAT","EUR","INTERGARDE","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007164","1007164","NLAAT","EUR","KOPAK BELLINGWOLDE","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","403115736","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007168","1007168","NLAAT","EUR","LA VERNIJMEGEN","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","410491054","0","200","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007169","1007169","NLAAT","EUR","MAVIM B.V. NOORDWIJK","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","416716025","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007171","1007171","NLAAT","EUR","MPS LOUWMAN RETAIL B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","405922774","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007173","1007173","NLAAT","EUR","MULTIVAC B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","402250062","0","200","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007174","1007174","NLAAT","EUR","MTS STADERMANN LUITEN ADVOCATEN","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","489263273","0","200","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007177","1007177","NLAAT","EUR","NUTRIENTEN MANAGEMENT INSTITUUT NMI B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","386449177","0","360","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007179","1007179","NLAAT","EUR","OMALE B.V. EMMEN","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","413504569","0","200","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007187","1007187","NLAAT","EUR","PLUS RETAIL B.V.  DE BILT","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","402075618","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007192","1007192","NLAAT","EUR","MPS RABOBANK HELMOND","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","404576381","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007193","1007193","NLAAT","EUR","MPS RABOBANK LEEUWARDEN-NOORDWEST FRIESLAND","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","402865356","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007194","1007194","NLAAT","EUR","REDUBEL B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","405902016","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007203","1007203","NLAAT","EUR","SERVICE & LEVERINGSTOP (R) BRIDGE TELECOM B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","408999295","0","200","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007208","1007208","NLAAT","EUR","SANASMILE B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","489381926","0","200","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007212","1007212","NLAAT","EUR","MPS STAM PLUS DE KONING BOUW B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","402248608","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007214","1007214","NLAAT","EUR","STICHTSE RIJNLANDEN DE HOUTEN","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","489686698","0","360","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007217","1007217","NLAAT","EUR","TBMA EUROPE B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","406046185","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007218","1007218","NLAAT","EUR","TNT POST PAKKETSERVICE BENELUX B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","489410771","0","200","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007219","1007219","NLAAT","EUR","UNIVE STAD EN LAND B.A.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","403583446","0","360","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007220","1007220","NLAAT","EUR","VECOM SUPPORT SERVICES B.V. MAASSLUIS","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","405601246","0","200","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007225","1007225","NLAAT","EUR","W.E.C. HOLDING B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","410160352","0","200","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007227","1007227","NLAAT","EUR","WDM NEDERLAND B.V. NIEUWEGEIN","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","406929505","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007231","1007231","NLAAT","EUR","ADVIESGROEP NOORD B.V. GRONINGEN","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","403907459","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007232","1007232","NLAAT","EUR","ADMINISTRATIEKANTOOR P & O UITHUIZEN","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","386891188","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007236","1007236","NLAAT","EUR","ASK ROGER","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","387116093","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1007240","1007240","NLAAT","EUR","ARCHITECTENBUREAU BNA HAYKENS-JANSMA-KREMER B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","403723765","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
